id,silicon_data_source,backend,backend_version,model_path,system,precision,mode,isl,osl,gemm_quant_mode,moe_quant_mode,batch_size,tp_size,pp_size,attention_dp_size,moe_tp_size,moe_ep_size,prefill_batch_size,prefill_num_workers,prefill_tp_size,prefill_pp_size,prefill_attention_dp_size,prefill_moe_tp_size,prefill_moe_ep_size,decode_batch_size,decode_num_workers,decode_tp_size,decode_pp_size,decode_attention_dp_size,decode_moe_tp_size,decode_moe_ep_size,silicon_ttft_ms,silicon_tpot_ms
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c128_cfg733,db-dump/2026-04-27; config_id=733; silicon_concurrency=128; measured=2026-04-17T00:00:00.000Z; workflow_run_id=758; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,972.3109823355117,33.442908754168066
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_8192x1024_c4_tp1_0_ep1_0_1270,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=4; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,132.35606720263604,2.2639319575993744
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c3072_tp1_0_ep1_0_1271,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=3072; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,17250.959243999016,6.462937181140921
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c1024_tp1_0_ep1_0_1272,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=1024; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,724.8818912102024,13.650524081483637
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c2048_tp1_0_ep1_0_1273,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=2048; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,1508.6493776334748,23.64660772601065
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c256_tp1_0_ep1_0_1274,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=256; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,249.35278413204287,8.464841149357676
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c512_tp1_0_ep1_0_1275,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=512; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,434.5682555025405,9.990919438889836
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c2560_tp1_0_ep1_0_1276,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=2560; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,1954.045433211445,31.1001144659952
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c1536_tp1_0_ep1_0_1277,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=1536; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,1463.9048797801404,14.442039274064076
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c16_tp1_0_ep1_0_1278,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=16; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,61.942796335642925,2.5885168451430465
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c1_tp1_0_ep1_0_1279,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=1; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,37.45756106218323,1.901698254751861
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c64_tp1_0_ep1_0_1280,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=64; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,107.60071099412016,3.965791981792495
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c128_tp1_0_ep1_0_1281,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=128; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,152.03433585702442,4.881675171000802
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c32_tp1_0_ep1_0_1282,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=32; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,78.96790095037431,3.4530006721338324
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c2_tp1_0_ep1_0_1283,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=2; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,42.02647399506532,2.0074725860652287
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_1024x1024_c4_tp1_0_ep1_0_1284,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=4; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,4,1,1,4,1,48.95354034670163,2.199001721032943
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_8192x1024_c128_tp1_0_ep1_0_1285,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=128; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,471.56817927407246,8.17337962272993
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_8192x1024_c512_tp1_0_ep1_0_1286,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=512; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,2,1,1,2,1,5580.193598046549,14.37517560676848
2026_03_25_gpt_oss_120b_gb200_trtllm_fp4_disagg_8192x1024_c1_tp1_0_ep1_0_1287,source_file=2026-03-25.csv; model=GPT-OSS-120B; silicon_concurrency=1; measured=2026-01-07T15:36:44Z; wip=False; image=nvcr.io#nvidia/ai-dynamo/tensorrtllm-runtime:0.7.0.post2,trtllm,0.7.0.post2,openai/gpt-oss-120b,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,1,1,1,1,1,,,8,1,1,8,1,107.0279876003042,1.8681972379315752
2026_03_25_deepseek_r1_b200_sxm_sglang_fp8_agg_8192x1024_c64_tp8_0_ep1_0_1288,source_file=2026-03-25.csv; model=DeepSeek-R1; silicon_concurrency=64; measured=2025-12-31T15:18:00Z; wip=False; image=lmsysorg/sglang:v0.5.6-cu129-amd64,sglang,0.5.6,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,agg,8192,1024,fp8,fp8_block,64,8,1,1,8,1,,,,,,,,,,,,,,,3089.7098679655755,40.63803152042237
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c16_tp2_0_ep1_0_1289,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,16,2,1,1,2,1,,,,,,,,,,,,,,,106.62486496876228,13.367217041987216
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c64_tp2_0_ep1_0_1290,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,64,2,1,1,2,1,,,,,,,,,,,,,,,915.0605134043872,33.615720993448654
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c16_tp2_0_ep2_0_1291,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,16,2,1,1,1,2,,,,,,,,,,,,,,,99.48532253620216,13.619994021293897
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c64_tp4_0_ep1_0_1292,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,64,4,1,1,4,1,,,,,,,,,,,,,,,639.3540248561521,23.33027133309744
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp4_0_ep4_0_1293,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,4,1,1,1,4,,,,,,,,,,,,,,,155.23797890200512,16.321799661560085
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c128_tp4_0_ep1_0_1294,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=128; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,1022.2284482471422,34.47334152090155
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c128_tp2_0_ep2_0_1295,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=128; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,128,2,1,1,1,2,,,,,,,,,,,,,,,297.9994181501752,28.08019366373955
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c16_tp2_0_ep1_0_1296,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,16,2,1,1,2,1,,,,,,,,,,,,,,,426.7712379427394,16.07686489143966
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c8_tp2_0_ep1_0_1297,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,8,2,1,1,2,1,,,,,,,,,,,,,,,90.45231816417072,10.81785937850844
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c128_tp4_0_ep1_0_1298,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=128; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,249.49290107178967,19.18077339163819
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c16_tp4_0_ep4_0_1299,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,16,4,1,1,1,4,,,,,,,,,,,,,,,76.0270672567458,10.754375331873543
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp2_0_ep1_0_1300,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,2,1,1,2,1,,,,,,,,,,,,,,,146.32774177298415,17.849911286296003
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c32_tp4_0_ep1_0_1301,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,32,4,1,1,4,1,,,,,,,,,,,,,,,449.0829513525569,16.95931751056589
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c16_tp4_0_ep1_0_1302,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,16,4,1,1,4,1,,,,,,,,,,,,,,,85.3071252204245,10.353767177067116
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c4_tp4_0_ep1_0_1303,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,4,4,1,1,4,1,,,,,,,,,,,,,,,61.93078607539064,8.365533667291494
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c8_tp4_0_ep1_0_1304,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,8,4,1,1,4,1,,,,,,,,,,,,,,,260.36267290473916,9.835837842474463
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c4_tp2_0_ep1_0_1305,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,4,2,1,1,2,1,,,,,,,,,,,,,,,82.05110731068999,9.348051060057225
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c4_tp2_0_ep2_0_1306,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,4,2,1,1,1,2,,,,,,,,,,,,,,,72.10665584971139,9.599986033177917
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp4_0_ep4_0_1307,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,4,1,1,1,4,,,,,,,,,,,,,,,101.57568916579294,13.668346773584627
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c8_tp4_0_ep1_0_1308,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,8,4,1,1,4,1,,,,,,,,,,,,,,,70.14066233532503,8.811825255721878
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c8_tp2_0_ep1_0_1309,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,8,2,1,1,2,1,,,,,,,,,,,,,,,325.78111844486557,12.01984354986626
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp4_0_ep1_0_1310,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,4,1,1,4,1,,,,,,,,,,,,,,,150.80906955263345,15.802777665953965
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c8_tp2_0_ep2_0_1311,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,8,2,1,1,1,2,,,,,,,,,,,,,,,78.72231844812632,11.106566455554582
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c4_tp4_0_ep1_0_1312,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,4,4,1,1,4,1,,,,,,,,,,,,,,,207.52036221092567,8.958759097602343
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c128_tp2_0_ep1_0_1313,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=128; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,128,2,1,1,2,1,,,,,,,,,,,,,,,337.2383761079618,27.86506076880595
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c4_tp2_0_ep1_0_1314,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,4,2,1,1,2,1,,,,,,,,,,,,,,,249.9252751247695,10.256230094733986
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c256_tp4_0_ep1_0_1315,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=256; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,256,4,1,1,4,1,,,,,,,,,,,,,,,398.5009199026024,26.36833052916166
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c256_tp2_0_ep1_0_1316,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=256; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,256,2,1,1,2,1,,,,,,,,,,,,,,,554.9505234308526,37.89418337889907
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp2_0_ep1_0_1317,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,2,1,1,2,1,,,,,,,,,,,,,,,203.40834301568975,22.306610732318305
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c16_tp4_0_ep1_0_1318,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,16,4,1,1,4,1,,,,,,,,,,,,,,,324.1182613375713,12.025095500913135
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp4_0_ep1_0_1319,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,4,1,1,4,1,,,,,,,,,,,,,,,108.53440769933512,13.263553301755747
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp2_0_ep2_0_1320,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,2,1,1,1,2,,,,,,,,,,,,,,,192.3000266218878,22.33954364715591
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c256_tp4_0_ep1_0_1321,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=256; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,256,4,1,1,4,1,,,,,,,,,,,,,,,1844.1923890546605,56.75085306791172
2026_03_25_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp2_0_ep2_0_1322,source_file=2026-03-25.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T02:34:55Z; wip=True; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,2,1,1,1,2,,,,,,,,,,,,,,,136.91980052244617,18.044075478077357
